"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
4.04,0.205612182617,-0.215530395508,4.98275756836
4.05,0.205612182617,-0.20637512207,4.9919128418
4.06,0.205612182617,-0.209426879883,4.9919128418
4.07,0.199508666992,-0.203323364258,4.9919128418
4.08,0.199508666992,-0.200271606445,4.9919128418
4.09,0.190353393555,-0.203323364258,4.9919128418
4.1,0.19645690918,-0.200271606445,4.9919128418
4.11,0.181198120117,-0.200271606445,4.9919128418
4.12,0.187301635742,-0.197219848633,4.98580932617
4.13,0.18424987793,-0.200271606445,4.9919128418
4.14,0.187301635742,-0.197219848633,4.9919128418
4.15,0.190353393555,-0.203323364258,4.9919128418
4.16,0.187301635742,-0.191116333008,4.9919128418
4.17,0.187301635742,-0.200271606445,4.98886108398
4.18,0.18424987793,-0.191116333008,4.98886108398
4.19,0.18424987793,-0.19416809082,4.98886108398
4.2,0.175094604492,-0.191116333008,4.98886108398
4.21,0.181198120117,-0.188064575195,4.98580932617
4.22,0.175094604492,-0.188064575195,4.98275756836
4.23,0.175094604492,-0.175857543945,4.98275756836
4.24,0.17204284668,-0.178909301758,4.98580932617
4.25,0.17204284668,-0.172805786133,4.98275756836
4.26,0.168991088867,-0.178909301758,4.98580932617
4.27,0.168991088867,-0.169944763184,4.97970581055
4.28,0.168991088867,-0.175857543945,4.98275756836
4.29,0.168991088867,-0.169944763184,4.9919128418
4.3,0.162887573242,-0.169944763184,4.9919128418
4.31,0.162887573242,-0.166893005371,4.9919128418
4.32,0.15983581543,-0.166893005371,4.9919128418
4.33,0.15983581543,-0.163841247559,4.9919128418
4.34,0.156784057617,-0.160789489746,4.9919128418
4.35,0.150680541992,-0.163841247559,4.9919128418
4.36,0.156784057617,-0.157737731934,4.9919128418
4.37,0.144577026367,-0.160789489746,4.9919128418
4.38,0.14762878418,-0.154685974121,4.98580932617
4.39,0.144577026367,-0.157737731934,4.9919128418
4.4,0.150680541992,-0.154685974121,4.98275756836
4.41,0.14762878418,-0.160789489746,4.9919128418
4.42,0.144577026367,-0.157737731934,4.98886108398
4.43,0.150680541992,-0.160789489746,4.9919128418
4.44,0.14762878418,-0.154685974121,4.98886108398
4.45,0.144577026367,-0.154685974121,4.9919128418
4.46,0.14762878418,-0.151634216309,4.9919128418
4.47,0.144577026367,-0.157737731934,4.98886108398
